0,3
0.0010417,2.7716
0.0020833,2.1213
0.003125,1.1481
0.0041667,8.4983e-016
0.0052083,-1.1481
0.00625,-2.1213
0.0072917,-2.7716
0.0083333,-3
0.009375,-2.7716
0.010417,-2.1213
0.011458,-1.1481
0.0125,-5.5109e-016
0.013542,1.1481
0.014583,2.1213
0.015625,2.7716
0.016667,3
0.017708,2.7716
0.01875,2.1213
0.019792,1.1481
0.020833,3.583e-015
0.021875,-1.1481
0.022917,-2.1213
0.023958,-2.7716
0.025,-3
0.026042,-2.7716
0.027083,-2.1213
0.028125,-1.1481
0.029167,-1.2859e-015
0.030208,1.1481
0.03125,2.1213
0.032292,2.7716
0.033333,3
0.034375,2.7716
0.035417,2.1213
0.036458,1.1481
0.0375,6.9823e-015
0.038542,-1.1481
0.039583,-2.1213
0.040625,-2.7716
0.041667,-3
0.042708,-2.7716
0.04375,-2.1213
0.044792,-1.1481
0.045833,-7.3497e-015
0.046875,1.1481
0.047917,2.1213
0.048958,2.7716
0.05,3
0.051042,2.7716
0.052083,2.1213
0.053125,1.1481
0.054167,7.7171e-015
0.055208,-1.1481
0.05625,-2.1213
0.057292,-2.7716
0.058333,-3
0.059375,-2.7716
0.060417,-2.1213
0.061458,-1.1481
0.0625,-8.0845e-015
0.063542,1.1481
0.064583,2.1213
0.065625,2.7716
0.066667,3
0.067708,2.7716
0.06875,2.1213
0.069792,1.1481
0.070833,8.4519e-015
0.071875,-1.1481
0.072917,-2.1213
0.073958,-2.7716
0.075,-3
0.076042,-2.7716
0.077083,-2.1213
0.078125,-1.1481
0.079167,-1.9477e-014
0.080208,1.1481
0.08125,2.1213
0.082292,2.7716
0.083333,3
0.084375,2.7716
0.085417,2.1213
0.086458,1.1481
0.0875,1.9845e-014
0.088542,-1.1481
0.089583,-2.1213
0.090625,-2.7716
0.091667,-3
0.092708,-2.7716
0.09375,-2.1213
0.094792,-1.1481
0.095833,-3.087e-014
0.096875,1.1481
0.097917,2.1213
0.098958,2.7716
0.1,3
0.10104,2.7716
0.10208,2.1213
0.10312,1.1481
0.10417,2.058e-014
0.10521,-1.1481
0.10625,-2.1213
0.10729,-2.7716
0.10833,-3
0.10938,-2.7716
0.11042,-2.1213
0.11146,-1.1481
0.1125,-3.1605e-014
0.11354,1.1481
0.11458,2.1213
0.11562,2.7716
0.11667,3
0.11771,2.7716
0.11875,2.1213
0.11979,1.1481
0.12083,2.1314e-014
0.12187,-1.1481
0.12292,-2.1213
0.12396,-2.7716
0.125,-3
0.12604,-2.7716
0.12708,-2.1213
0.12812,-1.1481
0.12917,-3.234e-014
0.13021,1.1481
0.13125,2.1213
0.13229,2.7716
0.13333,3
0.13437,2.7716
0.13542,2.1213
0.13646,1.1481
0.1375,4.3365e-014
0.13854,-1.1481
0.13958,-2.1213
0.14063,-2.7716
0.14167,-3
0.14271,-2.7716
0.14375,-2.1213
0.14479,-1.1481
0.14583,-3.3075e-014
0.14687,1.1481
0.14792,2.1213
0.14896,2.7716
0.15,3
0.15104,2.7716
0.15208,2.1213
0.15312,1.1481
0.15417,4.41e-014
0.15521,-1.1481
0.15625,-2.1213
0.15729,-2.7716
0.15833,-3
0.15937,-2.7716
0.16042,-2.1213
0.16146,-1.1481
0.1625,-5.5126e-014
0.16354,1.1481
0.16458,2.1213
0.16562,2.7716
0.16667,3
0.16771,14.739
0.16875,10.443
0.16979,3.9924
0.17083,-3.6233
0.17188,-11.239
0.17292,-17.691
0.17396,-21.989
0.175,-23.475
0.17604,-21.917
0.17708,-17.546
0.17812,-11.022
0.17917,-3.3336
0.18021,4.3546
0.18125,10.877
0.18229,15.247
0.18333,16.802
0.18437,15.313
0.18542,11.01
0.18646,4.5545
0.1875,-3.0671
0.18854,-10.689
0.18958,-17.146
0.19062,-21.45
0.19167,-22.942
0.19271,-21.389
0.19375,-17.023
0.19479,-10.505
0.19583,-2.8219
0.19687,4.861
0.19792,11.378
0.19896,15.743
0.2,17.293
0.20104,15.799
0.20208,11.491
0.20313,5.0302
0.20417,-2.5962
0.20521,-10.223
0.20625,-16.685
0.20729,-20.994
0.20833,-22.49
0.20937,-20.942
0.21042,-16.581
0.21146,-10.067
0.2125,-2.3887
0.21354,5.2898
0.21458,11.803
0.21562,16.162
0.21667,17.709
0.21771,16.21
0.21875,11.898
0.21979,5.433
0.22083,-2.1977
0.22187,-9.8286
0.22292,-16.294
0.22396,-20.608
0.225,-22.108
0.22604,-20.564
0.22708,-16.207
0.22812,-9.6968
0.22917,-2.022
0.23021,5.6527
0.23125,12.162
0.23229,16.518
0.23333,18.061
0.23438,16.558
0.23542,12.243
0.23646,5.7739
0.2375,-1.8603
0.23854,-9.4947
0.23958,-15.964
0.24062,-20.281
0.24167,-21.784
0.24271,-20.243
0.24375,-15.89
0.24479,-9.3831
0.24583,-1.7115
0.24687,5.9599
0.24792,12.466
0.24896,16.819
0.25,18.358
0.25104,16.853
0.25208,12.534
0.25312,6.0625
0.25417,-1.5747
0.25521,-9.2121
0.25625,-15.684
0.25729,-20.004
0.25833,-21.51
0.25937,-19.972
0.26042,-15.621
0.26146,-9.1176
0.2625,-1.4488
0.26354,6.2199
0.26458,12.723
0.26563,17.073
0.26667,18.61
0.26771,17.102
0.26875,12.781
0.26979,6.3068
0.27083,-1.333
0.27187,-8.9728
0.27292,-15.448
0.27396,-19.77
0.275,-21.279
0.27604,-19.743
0.27708,-15.394
0.27812,-8.8929
0.27917,-1.2264
0.28021,6.44
0.28125,12.941
0.28229,17.289
0.28333,18.824
0.28437,17.313
0.28542,12.99
0.28646,6.5135
0.2875,-1.1283
0.28854,-8.7703
0.28958,-15.247
0.29062,-19.571
0.29167,-21.082
0.29271,-19.549
0.29375,-15.202
0.29479,-8.7026
0.29583,-1.0381
0.29688,6.6263
0.29792,13.125
0.29896,17.471
0.3,19.004
0.30104,17.492
0.30208,13.167
0.30312,6.6886
0.30417,-0.9551
0.30521,-8.5989
0.30625,-15.078
0.30729,-19.403
0.30833,-20.916
0.30937,-19.384
0.31042,-15.039
0.31146,-8.5416
0.3125,-0.87874
0.31354,6.784
0.31458,13.282
0.31562,17.626
0.31667,19.157
0.31771,17.643
0.31875,13.317
0.31979,6.8367
0.32083,-0.80848
0.32188,-8.4538
0.32292,-14.934
0.32396,-19.261
0.325,-20.775
0.32604,-19.245
0.32708,-14.902
0.32813,-8.4053
0.32917,-0.74384
0.33021,6.9175
0.33125,13.414
0.33229,17.757
0.33333,19.287
0.33437,17.772
0.33542,13.443
0.33646,6.9621
0.3375,-0.68436
0.33854,-8.3309
0.33958,-14.812
0.34062,-19.141
0.34167,-20.656
0.34271,-19.127
0.34375,-14.785
0.34479,-8.2899
0.34583,-0.62964
0.34687,7.0305
0.34792,13.525
0.34896,17.867
0.35,19.396
0.35104,17.88
0.35208,13.551
0.35313,7.0683
0.35417,-0.5793
0.35521,-8.227
0.35625,-14.709
0.35729,-19.039
0.35833,-20.556
0.35938,-19.027
0.36042,-14.686
0.36146,-8.1922
0.3625,-0.53298
0.36354,7.1262
0.36458,13.62
0.36562,17.961
0.36667,19.489
0.36771,17.972
0.36875,13.641
0.36979,7.1582
0.37083,-0.49037
0.37187,-8.139
0.37292,-14.622
0.37396,-18.953
0.375,-20.47
0.37604,-18.943
0.37708,-14.603
0.37812,-8.1096
0.37917,-0.45116
0.38021,7.2072
0.38125,13.7
0.38229,18.04
0.38333,19.567
0.38438,18.049
0.38542,13.718
0.38646,7.2342
0.3875,-0.41509
0.38854,-8.0645
0.38958,-14.549
0.39063,-18.88
0.39167,-20.398
0.39271,-18.872
0.39375,-14.532
0.39479,-8.0396
0.39583,-0.3819
0.39687,7.2757
0.39792,13.768
0.39896,18.107
0.4,19.634
0.40104,18.115
0.40208,13.783
0.40312,7.2986
0.40417,-0.35136
0.40521,-8.0014
0.40625,-14.486
0.40729,-18.818
0.40833,-20.337
0.40937,-18.811
0.41042,-14.472
0.41146,-7.9803
0.4125,-0.32327
0.41354,7.3337
0.41458,13.826
0.41563,18.164
0.41667,19.69
0.41771,18.171
0.41875,13.838
0.41979,7.3531
0.42083,-0.29742
0.42188,-7.948
0.42292,-14.433
0.42396,-18.766
0.425,-20.285
0.42604,-18.76
0.42708,-14.422
0.42812,-7.9302
0.42917,-0.27364
0.43021,7.3829
0.43125,13.874
0.43229,18.212
0.43333,19.738
0.43437,18.218
0.43542,13.885
0.43646,7.3993
0.4375,-0.25176
0.43854,-7.9028
0.43958,-14.389
0.44062,-18.722
0.44167,-20.241
0.44271,-18.717
0.44375,-14.379
0.44479,-7.8877
0.44583,-0.23163
0.44688,7.4244
0.44792,13.915
0.44896,18.253
0.45,19.778
0.45104,18.258
0.45208,13.925
0.45313,7.4383
0.45417,-0.21311
0.45521,-7.8646
0.45625,-14.351
0.45729,-18.684
0.45833,-20.204
0.45937,-18.68
0.46042,-14.342
0.46146,-7.8518
0.4625,-0.19607
0.46354,7.4596
0.46458,13.95
0.46562,18.288
0.46667,19.812
0.46771,18.291
0.46875,13.958
0.46979,7.4714
0.47083,-0.1804
0.47187,-7.8322
0.47292,-14.319
0.47396,-18.652
0.475,-20.173
0.47604,-18.649
0.47708,-14.312
0.47813,-7.8214
0.47917,-0.16597
0.48021,7.4894
0.48125,13.98
0.48229,18.317
0.48333,19.841
0.48438,18.32
0.48542,13.986
0.48646,7.4994
0.4875,-0.1527
0.48854,-7.8048
0.48958,-14.292
0.49062,-18.626
0.49167,-20.146
0.49271,-18.623
0.49375,-14.286
0.49479,-7.7956
0.49583,-0.14049
0.49687,7.5146
0.49792,14.005
0.49896,18.341
0.5,19.865
0.50104,18.344
0.50208,14.01
0.50312,7.5231
0.50417,-0.12926
0.50521,-7.7816
0.50625,-14.269
0.50729,-18.603
0.50833,-20.124
0.50938,-18.6
0.51042,-14.264
0.51146,-7.7738
0.5125,-0.11892
0.51354,7.536
0.51458,14.026
0.51563,18.362
0.51667,19.886
0.51771,18.365
0.51875,14.03
0.51979,7.5431
0.52083,-0.10942
0.52187,-7.762
0.52292,-14.249
0.52396,-18.584
0.525,-20.105
0.52604,-18.581
0.52708,-14.245
0.52812,-7.7554
0.52917,-0.10067
0.53021,7.554
0.53125,14.044
0.53229,18.38
0.53333,19.903
0.53437,18.382
0.53542,14.048
0.53646,7.5601
0.5375,-0.092618
0.53854,-7.7453
0.53958,-14.233
0.54063,-18.567
0.54167,-20.089
0.54271,-18.566
0.54375,-14.229
0.54479,-7.7398
0.54583,-0.085213
0.54688,7.5693
0.54792,14.059
0.54896,18.395
0.55,19.918
0.55104,18.397
0.55208,14.062
0.55312,7.5744
0.55417,-0.0784
0.55521,-7.7313
0.55625,-14.219
0.55729,-18.554
0.55833,-20.075
0.55937,-18.552
0.56042,-14.216
0.56146,-7.7266
0.5625,-0.072131
0.56354,7.5823
0.56458,14.071
0.56562,18.408
0.56667,19.931
0.56771,18.409
0.56875,14.074
0.56979,7.5866
0.57083,-0.066364
0.57188,-7.7193
0.57292,-14.207
0.57396,-18.542
0.575,-20.064
0.57604,-18.541
0.57708,-14.204
0.57813,-7.7154
0.57917,-0.061058
0.58021,7.5932
0.58125,14.082
0.58229,18.418
0.58333,19.941
0.58438,18.42
0.58542,14.085
0.58646,7.5969
0.5875,-0.056176
0.58854,-7.7093
0.58958,-14.197
0.59062,-18.532
0.59167,-20.054
0.59271,-18.531
0.59375,-14.195
0.59479,-7.7059
0.59583,-0.051684
0.59688,7.6025
0.59792,14.092
0.59896,18.427
0.6,19.95
0.60104,18.429
0.60208,14.094
0.60313,7.6056
0.60417,-0.047552
0.60521,-7.7007
0.60625,-14.189
0.60729,-18.524
0.60833,-20.046
0.60938,-18.523
0.61042,-14.187
0.61146,-7.6979
0.6125,-0.04375
0.61354,7.6104
0.61458,14.099
0.61562,18.435
0.61667,19.958
0.61771,18.436
0.61875,14.101
0.61979,7.613
0.62083,-0.040252
0.62187,-7.6935
0.62292,-14.182
0.62396,-18.517
0.625,-20.039
0.62604,-18.516
0.62708,-14.18
0.62813,-7.6911
0.62917,-0.037033
0.63021,7.617
0.63125,14.106
0.63229,18.442
0.63333,19.964
0.63438,18.442
0.63542,14.107
0.63646,7.6192
0.6375,-0.034072
0.63854,-7.6874
0.63958,-14.176
0.64063,-18.511
0.64167,-20.033
0.64271,-18.51
0.64375,-14.174
0.64479,-7.6853
0.64583,-0.031348
0.64687,7.6226
0.64792,14.111
0.64896,18.447
0.65,19.97
0.65104,18.448
0.65208,14.113
0.65312,7.6245
0.65417,-0.028842
0.65521,-7.6822
0.65625,-14.17
0.65729,-18.506
0.65833,-20.028
0.65938,-18.505
0.66042,-14.169
0.66146,-7.6805
0.6625,-0.026536
0.66354,7.6274
0.66458,14.116
0.66563,18.452
0.66667,19.975
0.66771,18.452
0.66875,14.117
0.66979,7.629
0.67083,-0.024414
0.67188,-7.6778
0.67292,-14.166
0.67396,-18.501
0.675,-20.023
0.67604,-18.501
0.67708,-14.165
0.67812,-7.6764
0.67917,-0.022462
0.68021,7.6314
0.68125,14.12
0.68229,18.456
0.68333,19.978
0.68437,18.456
0.68542,14.121
0.68646,7.6328
0.6875,-0.020666
0.68854,-7.6741
0.68958,-14.162
0.69063,-18.498
0.69167,-20.02
0.69271,-18.497
0.69375,-14.162
0.69479,-7.6729
0.69583,-0.019014
0.69688,7.6349
0.69792,14.124
0.69896,18.459
0.7,19.982
0.70104,18.46
0.70208,14.124
0.70313,7.636
0.70417,-0.017493
0.70521,-7.671
0.70625,-14.159
0.70729,-18.495
0.70833,-20.017
